cell_id,category,elicitation,mechanism,ai,central,rank,reciprocity_rate
hard_0032,hard,standard,search,0,0,2,0.1
hard_0032,hard,standard,search,0,0,3,0.325
hard_0032,hard,standard,search,0,0,4,0.175
hard_0032,hard,standard,search,0,0,5,0.1
hard_0033,hard,ai,search,1,0,1,0.25
hard_0033,hard,ai,search,1,0,2,0.3
hard_0033,hard,ai,search,1,0,3,0.125
hard_0033,hard,ai,search,1,0,4,0.15
hard_0033,hard,ai,search,1,0,5,0.125
hard_0034,hard,standard,central,0,1,1,0.35
hard_0034,hard,standard,central,0,1,2,0.175
hard_0034,hard,standard,central,0,1,3,0.125
hard_0034,hard,standard,central,0,1,4,0.15
hard_0034,hard,standard,central,0,1,5,0.175
hard_0035,hard,standard,central,0,1,1,0.35
hard_0035,hard,standard,central,0,1,2,0.175
hard_0035,hard,standard,central,0,1,3,0.175
hard_0035,hard,standard,central,0,1,4,0.15
hard_0035,hard,standard,central,0,1,5,0.15
hard_0036,hard,ai,central,1,1,1,0.175
hard_0036,hard,ai,central,1,1,2,0.325
hard_0036,hard,ai,central,1,1,3,0.3
hard_0036,hard,ai,central,1,1,4,0.075
hard_0036,hard,ai,central,1,1,5,0.175
hard_0037,hard,ai,search,1,0,1,0.325
hard_0037,hard,ai,search,1,0,2,0.25
hard_0037,hard,ai,search,1,0,3,0.125
hard_0037,hard,ai,search,1,0,4,0.2
hard_0037,hard,ai,search,1,0,5,0.075
hard_0038,hard,ai,search,1,0,1,0.3
hard_0038,hard,ai,search,1,0,2,0.325
hard_0038,hard,ai,search,1,0,3,0.225
hard_0038,hard,ai,search,1,0,4,0.125
hard_0038,hard,ai,search,1,0,5,0.225
hard_0039,hard,ai,central,1,1,1,0.35
hard_0039,hard,ai,central,1,1,2,0.175
hard_0039,hard,ai,central,1,1,3,0.175
hard_0039,hard,ai,central,1,1,4,0.125
hard_0039,hard,ai,central,1,1,5,0.15
hard_0040,hard,standard,search,0,0,1,0.4
hard_0040,hard,standard,search,0,0,2,0.175
hard_0040,hard,standard,search,0,0,3,0.25
hard_0040,hard,standard,search,0,0,4,0.075
hard_0040,hard,standard,search,0,0,5,0.075
hard_0041,hard,standard,central,0,1,1,0.4
hard_0041,hard,standard,central,0,1,2,0.225
hard_0041,hard,standard,central,0,1,3,0.1
hard_0041,hard,standard,central,0,1,4,0.2
hard_0041,hard,standard,central,0,1,5,0.0
hard_0042,hard,ai,search,1,0,1,0.25
hard_0042,hard,ai,search,1,0,2,0.2
hard_0042,hard,ai,search,1,0,3,0.2
hard_0042,hard,ai,search,1,0,4,0.225
hard_0042,hard,ai,search,1,0,5,0.125
hard_0043,hard,ai,central,1,1,1,0.35
hard_0043,hard,ai,central,1,1,2,0.275
hard_0043,hard,ai,central,1,1,3,0.225
hard_0043,hard,ai,central,1,1,4,0.125
hard_0043,hard,ai,central,1,1,5,0.15
hard_0044,hard,ai,central,1,1,1,0.35
hard_0044,hard,ai,central,1,1,2,0.15
hard_0044,hard,ai,central,1,1,3,0.1
hard_0044,hard,ai,central,1,1,4,0.175
hard_0044,hard,ai,central,1,1,5,0.15
hard_0045,hard,ai,search,1,0,1,0.4
hard_0045,hard,ai,search,1,0,2,0.225
hard_0045,hard,ai,search,1,0,3,0.25
hard_0045,hard,ai,search,1,0,4,0.05
hard_0045,hard,ai,search,1,0,5,0.1
hard_0046,hard,standard,central,0,1,1,0.275
hard_0046,hard,standard,central,0,1,2,0.15
hard_0046,hard,standard,central,0,1,3,0.175
hard_0046,hard,standard,central,0,1,4,0.15
hard_0046,hard,standard,central,0,1,5,0.075
hard_0047,hard,standard,central,0,1,1,0.2
hard_0047,hard,standard,central,0,1,2,0.175
hard_0047,hard,standard,central,0,1,3,0.225
hard_0047,hard,standard,central,0,1,4,0.15
hard_0047,hard,standard,central,0,1,5,0.1
hard_0048,hard,ai,central,1,1,1,0.325
hard_0048,hard,ai,central,1,1,2,0.325
hard_0048,hard,ai,central,1,1,3,0.2
hard_0048,hard,ai,central,1,1,4,0.075
hard_0048,hard,ai,central,1,1,5,0.025
hard_0049,hard,ai,search,1,0,1,0.375
hard_0049,hard,ai,search,1,0,2,0.225
hard_0049,hard,ai,search,1,0,3,0.15
hard_0049,hard,ai,search,1,0,4,0.15
hard_0049,hard,ai,search,1,0,5,0.15
hard_0050,hard,standard,search,0,0,1,0.35
hard_0050,hard,standard,search,0,0,2,0.25
hard_0050,hard,standard,search,0,0,3,0.125
hard_0050,hard,standard,search,0,0,4,0.15
hard_0050,hard,standard,search,0,0,5,0.175
hard_0051,hard,standard,central,0,1,1,0.225
hard_0051,hard,standard,central,0,1,2,0.275
hard_0051,hard,standard,central,0,1,3,0.2
hard_0051,hard,standard,central,0,1,4,0.125
hard_0051,hard,standard,central,0,1,5,0.05
hard_0052,hard,standard,search,0,0,1,0.275
hard_0052,hard,standard,search,0,0,2,0.4
hard_0052,hard,standard,search,0,0,3,0.25
hard_0052,hard,standard,search,0,0,4,0.15
hard_0052,hard,standard,search,0,0,5,0.15
hard_0053,hard,ai,central,1,1,1,0.4
hard_0053,hard,ai,central,1,1,2,0.25
hard_0053,hard,ai,central,1,1,3,0.15
hard_0053,hard,ai,central,1,1,4,0.125
hard_0053,hard,ai,central,1,1,5,0.125
hard_0054,hard,ai,central,1,1,1,0.175
hard_0054,hard,ai,central,1,1,2,0.225
hard_0054,hard,ai,central,1,1,3,0.175
hard_0054,hard,ai,central,1,1,4,0.125
hard_0054,hard,ai,central,1,1,5,0.175
hard_0055,hard,ai,search,1,0,1,0.275
hard_0055,hard,ai,search,1,0,2,0.275
hard_0055,hard,ai,search,1,0,3,0.125
hard_0055,hard,ai,search,1,0,4,0.0
hard_0055,hard,ai,search,1,0,5,0.225
hard_0056,hard,standard,central,0,1,1,0.3
hard_0056,hard,standard,central,0,1,2,0.225
hard_0056,hard,standard,central,0,1,3,0.275
hard_0056,hard,standard,central,0,1,4,0.05
hard_0056,hard,standard,central,0,1,5,0.075
hard_0057,hard,standard,central,0,1,1,0.275
hard_0057,hard,standard,central,0,1,2,0.275
hard_0057,hard,standard,central,0,1,3,0.15
hard_0057,hard,standard,central,0,1,4,0.05
hard_0057,hard,standard,central,0,1,5,0.0
hard_0058,hard,standard,search,0,0,1,0.35
hard_0058,hard,standard,search,0,0,2,0.25
hard_0058,hard,standard,search,0,0,3,0.175
hard_0058,hard,standard,search,0,0,4,0.175
hard_0058,hard,standard,search,0,0,5,0.125
hard_0059,hard,standard,central,0,1,1,0.4
hard_0059,hard,standard,central,0,1,2,0.275
hard_0059,hard,standard,central,0,1,3,0.175
hard_0059,hard,standard,central,0,1,4,0.125
hard_0059,hard,standard,central,0,1,5,0.075
hard_0060,hard,standard,search,0,0,1,0.25
hard_0060,hard,standard,search,0,0,2,0.225
hard_0060,hard,standard,search,0,0,3,0.2
hard_0060,hard,standard,search,0,0,4,0.1
hard_0060,hard,standard,search,0,0,5,0.1
hard_0061,hard,standard,central,0,1,1,0.275
hard_0061,hard,standard,central,0,1,2,0.175
hard_0061,hard,standard,central,0,1,3,0.3
hard_0061,hard,standard,central,0,1,4,0.125
hard_0061,hard,standard,central,0,1,5,0.1
hard_0062,hard,standard,search,0,0,1,0.35
hard_0062,hard,standard,search,0,0,2,0.175
hard_0062,hard,standard,search,0,0,3,0.175
hard_0062,hard,standard,search,0,0,4,0.175
hard_0062,hard,standard,search,0,0,5,0.1
hard_0063,hard,ai,central,1,1,1,0.15
hard_0063,hard,ai,central,1,1,2,0.15
hard_0063,hard,ai,central,1,1,3,0.225
hard_0063,hard,ai,central,1,1,4,0.15
hard_0063,hard,ai,central,1,1,5,0.15
hard_0064,hard,ai,search,1,0,1,0.45
hard_0064,hard,ai,search,1,0,2,0.225
hard_0064,hard,ai,search,1,0,3,0.25
hard_0064,hard,ai,search,1,0,4,0.2
hard_0064,hard,ai,search,1,0,5,0.1
hard_0065,hard,ai,search,1,0,1,0.3
hard_0065,hard,ai,search,1,0,2,0.175
hard_0065,hard,ai,search,1,0,3,0.125
hard_0065,hard,ai,search,1,0,4,0.15
hard_0065,hard,ai,search,1,0,5,0.125
hard_0066,hard,ai,central,1,1,1,0.275
hard_0066,hard,ai,central,1,1,2,0.225
hard_0066,hard,ai,central,1,1,3,0.2
hard_0066,hard,ai,central,1,1,4,0.175
hard_0066,hard,ai,central,1,1,5,0.075
hard_0067,hard,standard,central,0,1,1,0.2
hard_0067,hard,standard,central,0,1,2,0.25
hard_0067,hard,standard,central,0,1,3,0.1
hard_0067,hard,standard,central,0,1,4,0.1
hard_0067,hard,standard,central,0,1,5,0.1
hard_0068,hard,ai,central,1,1,1,0.375
hard_0068,hard,ai,central,1,1,2,0.325
hard_0068,hard,ai,central,1,1,3,0.275
hard_0068,hard,ai,central,1,1,4,0.15
hard_0068,hard,ai,central,1,1,5,0.15
hard_0069,hard,standard,search,0,0,1,0.3
hard_0069,hard,standard,search,0,0,2,0.175
hard_0069,hard,standard,search,0,0,3,0.175
hard_0069,hard,standard,search,0,0,4,0.2
hard_0069,hard,standard,search,0,0,5,0.175
hard_0070,hard,ai,search,1,0,1,0.325
hard_0070,hard,ai,search,1,0,2,0.25
hard_0070,hard,ai,search,1,0,3,0.275
hard_0070,hard,ai,search,1,0,4,0.1
hard_0070,hard,ai,search,1,0,5,0.1
hard_0071,hard,standard,search,0,0,1,0.325
hard_0071,hard,standard,search,0,0,2,0.325
hard_0071,hard,standard,search,0,0,3,0.225
hard_0071,hard,standard,search,0,0,4,0.05
hard_0071,hard,standard,search,0,0,5,0.175
hard_0072,hard,ai,search,1,0,1,0.35
hard_0072,hard,ai,search,1,0,2,0.25
hard_0072,hard,ai,search,1,0,3,0.325
hard_0072,hard,ai,search,1,0,4,0.125
hard_0072,hard,ai,search,1,0,5,0.175
hard_0073,hard,standard,search,0,0,1,0.4
hard_0073,hard,standard,search,0,0,2,0.225
hard_0073,hard,standard,search,0,0,3,0.15
hard_0073,hard,standard,search,0,0,4,0.025
hard_0073,hard,standard,search,0,0,5,0.175
hard_0074,hard,standard,search,0,0,1,0.225
hard_0074,hard,standard,search,0,0,2,0.3
hard_0074,hard,standard,search,0,0,3,0.225
hard_0074,hard,standard,search,0,0,4,0.175
hard_0074,hard,standard,search,0,0,5,0.075
hard_0075,hard,ai,central,1,1,1,0.275
hard_0075,hard,ai,central,1,1,2,0.175
hard_0075,hard,ai,central,1,1,3,0.175
hard_0075,hard,ai,central,1,1,4,0.25
hard_0075,hard,ai,central,1,1,5,0.075
hard_0076,hard,standard,search,0,0,1,0.45
hard_0076,hard,standard,search,0,0,2,0.375
hard_0076,hard,standard,search,0,0,3,0.075
hard_0076,hard,standard,search,0,0,4,0.15
hard_0076,hard,standard,search,0,0,5,0.15
hard_0077,hard,standard,search,0,0,1,0.175
hard_0077,hard,standard,search,0,0,2,0.15
hard_0077,hard,standard,search,0,0,3,0.25
hard_0077,hard,standard,search,0,0,4,0.1
hard_0077,hard,standard,search,0,0,5,0.15
hard_0078,hard,standard,search,0,0,1,0.3
hard_0078,hard,standard,search,0,0,2,0.3
hard_0078,hard,standard,search,0,0,3,0.175
hard_0078,hard,standard,search,0,0,4,0.1
hard_0078,hard,standard,search,0,0,5,0.075
hard_0079,hard,standard,search,0,0,1,0.225
hard_0079,hard,standard,search,0,0,2,0.275
hard_0079,hard,standard,search,0,0,3,0.15
hard_0079,hard,standard,search,0,0,4,0.1
hard_0079,hard,standard,search,0,0,5,0.125
hard_0080,hard,ai,central,1,1,1,0.375
hard_0080,hard,ai,central,1,1,2,0.225
hard_0080,hard,ai,central,1,1,3,0.125
hard_0080,hard,ai,central,1,1,4,0.15
hard_0080,hard,ai,central,1,1,5,0.1
hard_0081,hard,standard,central,0,1,1,0.275
hard_0081,hard,standard,central,0,1,2,0.25
hard_0081,hard,standard,central,0,1,3,0.15
hard_0081,hard,standard,central,0,1,4,0.125
hard_0081,hard,standard,central,0,1,5,0.2
hard_0082,hard,ai,search,1,0,1,0.45
hard_0082,hard,ai,search,1,0,2,0.225
hard_0082,hard,ai,search,1,0,3,0.3
hard_0082,hard,ai,search,1,0,4,0.225
hard_0082,hard,ai,search,1,0,5,0.2
hard_0083,hard,ai,search,1,0,1,0.3
hard_0083,hard,ai,search,1,0,2,0.175
hard_0083,hard,ai,search,1,0,3,0.075
hard_0083,hard,ai,search,1,0,4,0.175
hard_0083,hard,ai,search,1,0,5,0.1
hard_0084,hard,standard,central,0,1,1,0.325
hard_0084,hard,standard,central,0,1,2,0.175
hard_0084,hard,standard,central,0,1,3,0.2
hard_0084,hard,standard,central,0,1,4,0.15
hard_0084,hard,standard,central,0,1,5,0.075
hard_0085,hard,standard,search,0,0,1,0.15
hard_0085,hard,standard,search,0,0,2,0.125
hard_0085,hard,standard,search,0,0,3,0.15
hard_0085,hard,standard,search,0,0,4,0.15
hard_0085,hard,standard,search,0,0,5,0.075
hard_0086,hard,standard,search,0,0,1,0.45
hard_0086,hard,standard,search,0,0,2,0.175
hard_0086,hard,standard,search,0,0,3,0.15
hard_0086,hard,standard,search,0,0,4,0.25
hard_0086,hard,standard,search,0,0,5,0.225
hard_0087,hard,standard,central,0,1,1,0.225
hard_0087,hard,standard,central,0,1,2,0.3
hard_0087,hard,standard,central,0,1,3,0.125
hard_0087,hard,standard,central,0,1,4,0.2
hard_0087,hard,standard,central,0,1,5,0.15
hard_0088,hard,standard,central,0,1,1,0.3
hard_0088,hard,standard,central,0,1,2,0.175
hard_0088,hard,standard,central,0,1,3,0.15
hard_0088,hard,standard,central,0,1,4,0.025
hard_0088,hard,standard,central,0,1,5,0.2
hard_0089,hard,ai,central,1,1,1,0.2
hard_0089,hard,ai,central,1,1,2,0.2
hard_0089,hard,ai,central,1,1,3,0.275
hard_0089,hard,ai,central,1,1,4,0.125
hard_0089,hard,ai,central,1,1,5,0.125
hard_0090,hard,standard,search,0,0,1,0.35
hard_0090,hard,standard,search,0,0,2,0.225
hard_0090,hard,standard,search,0,0,3,0.15
hard_0090,hard,standard,search,0,0,4,0.175
hard_0090,hard,standard,search,0,0,5,0.125
hard_0091,hard,standard,search,0,0,1,0.35
hard_0091,hard,standard,search,0,0,2,0.15
hard_0091,hard,standard,search,0,0,3,0.075
hard_0091,hard,standard,search,0,0,4,0.075
hard_0091,hard,standard,search,0,0,5,0.05
hard_0092,hard,standard,search,0,0,1,0.175
hard_0092,hard,standard,search,0,0,2,0.35
hard_0092,hard,standard,search,0,0,3,0.15
hard_0092,hard,standard,search,0,0,4,0.175
hard_0092,hard,standard,search,0,0,5,0.225
hard_0093,hard,ai,search,1,0,1,0.35
hard_0093,hard,ai,search,1,0,2,0.2
hard_0093,hard,ai,search,1,0,3,0.15
hard_0093,hard,ai,search,1,0,4,0.1
hard_0093,hard,ai,search,1,0,5,0.15
hard_0094,hard,ai,search,1,0,1,0.375
hard_0094,hard,ai,search,1,0,2,0.175
hard_0094,hard,ai,search,1,0,3,0.25
hard_0094,hard,ai,search,1,0,4,0.225
hard_0094,hard,ai,search,1,0,5,0.125
hard_0095,hard,ai,central,1,1,1,0.3
hard_0095,hard,ai,central,1,1,2,0.2
hard_0095,hard,ai,central,1,1,3,0.25
hard_0095,hard,ai,central,1,1,4,0.225
hard_0095,hard,ai,central,1,1,5,0.125
hard_0096,hard,ai,search,1,0,1,0.425
hard_0096,hard,ai,search,1,0,2,0.3
hard_0096,hard,ai,search,1,0,3,0.175
hard_0096,hard,ai,search,1,0,4,0.225
hard_0096,hard,ai,search,1,0,5,0.225
hard_0097,hard,standard,search,0,0,1,0.225
hard_0097,hard,standard,search,0,0,2,0.125
hard_0097,hard,standard,search,0,0,3,0.275
hard_0097,hard,standard,search,0,0,4,0.15
hard_0097,hard,standard,search,0,0,5,0.2
hard_0098,hard,ai,search,1,0,1,0.25
hard_0098,hard,ai,search,1,0,2,0.375
hard_0098,hard,ai,search,1,0,3,0.175
hard_0098,hard,ai,search,1,0,4,0.125
hard_0098,hard,ai,search,1,0,5,0.2
hard_0099,hard,ai,search,1,0,1,0.375
hard_0099,hard,ai,search,1,0,2,0.175
hard_0099,hard,ai,search,1,0,3,0.2
hard_0099,hard,ai,search,1,0,4,0.125
hard_0099,hard,ai,search,1,0,5,0.075
hard_0100,hard,ai,central,1,1,1,0.3
hard_0100,hard,ai,central,1,1,2,0.275
hard_0100,hard,ai,central,1,1,3,0.175
hard_0100,hard,ai,central,1,1,4,0.15
hard_0100,hard,ai,central,1,1,5,0.175
hard_0101,hard,standard,central,0,1,1,0.4
hard_0101,hard,standard,central,0,1,2,0.1
hard_0101,hard,standard,central,0,1,3,0.225
hard_0101,hard,standard,central,0,1,4,0.2
hard_0101,hard,standard,central,0,1,5,0.15
hard_0102,hard,ai,search,1,0,1,0.375
hard_0102,hard,ai,search,1,0,2,0.15
hard_0102,hard,ai,search,1,0,3,0.3
hard_0102,hard,ai,search,1,0,4,0.25
hard_0102,hard,ai,search,1,0,5,0.05
hard_0103,hard,ai,search,1,0,1,0.325
hard_0103,hard,ai,search,1,0,2,0.25
hard_0103,hard,ai,search,1,0,3,0.175
hard_0103,hard,ai,search,1,0,4,0.3
hard_0103,hard,ai,search,1,0,5,0.05
hard_0104,hard,standard,central,0,1,1,0.375
hard_0104,hard,standard,central,0,1,2,0.175
hard_0104,hard,standard,central,0,1,3,0.05
hard_0104,hard,standard,central,0,1,4,0.125
hard_0104,hard,standard,central,0,1,5,0.075
hard_0105,hard,ai,search,1,0,1,0.3
hard_0105,hard,ai,search,1,0,2,0.3
hard_0105,hard,ai,search,1,0,3,0.275
hard_0105,hard,ai,search,1,0,4,0.15
hard_0105,hard,ai,search,1,0,5,0.125
hard_0106,hard,ai,central,1,1,1,0.25
hard_0106,hard,ai,central,1,1,2,0.15
hard_0106,hard,ai,central,1,1,3,0.275
hard_0106,hard,ai,central,1,1,4,0.15
hard_0106,hard,ai,central,1,1,5,0.175
hard_0107,hard,standard,search,0,0,1,0.3
hard_0107,hard,standard,search,0,0,2,0.25
hard_0107,hard,standard,search,0,0,3,0.225
hard_0107,hard,standard,search,0,0,4,0.175
hard_0107,hard,standard,search,0,0,5,0.175
hard_0108,hard,standard,central,0,1,1,0.375
hard_0108,hard,standard,central,0,1,2,0.225
hard_0108,hard,standard,central,0,1,3,0.275
hard_0108,hard,standard,central,0,1,4,0.125
hard_0108,hard,standard,central,0,1,5,0.075
hard_0109,hard,ai,central,1,1,1,0.275
hard_0109,hard,ai,central,1,1,2,0.15
hard_0109,hard,ai,central,1,1,3,0.35
hard_0109,hard,ai,central,1,1,4,0.225
hard_0109,hard,ai,central,1,1,5,0.25
hard_0110,hard,standard,central,0,1,1,0.325
hard_0110,hard,standard,central,0,1,2,0.2
hard_0110,hard,standard,central,0,1,3,0.125
hard_0110,hard,standard,central,0,1,4,0.1
hard_0110,hard,standard,central,0,1,5,0.1
hard_0111,hard,standard,search,0,0,1,0.4
hard_0111,hard,standard,search,0,0,2,0.15
hard_0111,hard,standard,search,0,0,3,0.15
hard_0111,hard,standard,search,0,0,4,0.175
hard_0111,hard,standard,search,0,0,5,0.125
hard_0112,hard,standard,central,0,1,1,0.45
hard_0112,hard,standard,central,0,1,2,0.125
hard_0112,hard,standard,central,0,1,3,0.15
hard_0112,hard,standard,central,0,1,4,0.15
hard_0112,hard,standard,central,0,1,5,0.025
hard_0113,hard,standard,search,0,0,1,0.125
hard_0113,hard,standard,search,0,0,2,0.125
hard_0113,hard,standard,search,0,0,3,0.15
hard_0113,hard,standard,search,0,0,4,0.125
hard_0113,hard,standard,search,0,0,5,0.125
hard_0114,hard,standard,central,0,1,1,0.3
hard_0114,hard,standard,central,0,1,2,0.2
hard_0114,hard,standard,central,0,1,3,0.25
hard_0114,hard,standard,central,0,1,4,0.175
hard_0114,hard,standard,central,0,1,5,0.05
hard_0115,hard,standard,central,0,1,1,0.325
hard_0115,hard,standard,central,0,1,2,0.25
hard_0115,hard,standard,central,0,1,3,0.2
hard_0115,hard,standard,central,0,1,4,0.175
hard_0115,hard,standard,central,0,1,5,0.125
hard_0116,hard,ai,central,1,1,1,0.35
hard_0116,hard,ai,central,1,1,2,0.175
hard_0116,hard,ai,central,1,1,3,0.175
hard_0116,hard,ai,central,1,1,4,0.1
hard_0116,hard,ai,central,1,1,5,0.2
hard_0117,hard,ai,central,1,1,1,0.375
hard_0117,hard,ai,central,1,1,2,0.225
hard_0117,hard,ai,central,1,1,3,0.275
hard_0117,hard,ai,central,1,1,4,0.2
hard_0117,hard,ai,central,1,1,5,0.2
hard_0118,hard,ai,central,1,1,1,0.35
hard_0118,hard,ai,central,1,1,2,0.25
hard_0118,hard,ai,central,1,1,3,0.35
hard_0118,hard,ai,central,1,1,4,0.15
hard_0118,hard,ai,central,1,1,5,0.15
hard_0119,hard,ai,search,1,0,1,0.325
hard_0119,hard,ai,search,1,0,2,0.3
hard_0119,hard,ai,search,1,0,3,0.225
hard_0119,hard,ai,search,1,0,4,0.125
hard_0119,hard,ai,search,1,0,5,0.225
hard_0120,hard,standard,search,0,0,1,0.5
hard_0120,hard,standard,search,0,0,2,0.2
hard_0120,hard,standard,search,0,0,3,0.3
hard_0120,hard,standard,search,0,0,4,0.125
hard_0120,hard,standard,search,0,0,5,0.125
hard_0121,hard,standard,search,0,0,1,0.225
hard_0121,hard,standard,search,0,0,2,0.25
hard_0121,hard,standard,search,0,0,3,0.05
hard_0121,hard,standard,search,0,0,4,0.125
hard_0121,hard,standard,search,0,0,5,0.125
hard_0122,hard,standard,search,0,0,1,0.275
hard_0122,hard,standard,search,0,0,2,0.15
hard_0122,hard,standard,search,0,0,3,0.175
hard_0122,hard,standard,search,0,0,4,0.15
hard_0122,hard,standard,search,0,0,5,0.1
hard_0123,hard,ai,central,1,1,1,0.325
hard_0123,hard,ai,central,1,1,2,0.275
hard_0123,hard,ai,central,1,1,3,0.175
hard_0123,hard,ai,central,1,1,4,0.175
hard_0123,hard,ai,central,1,1,5,0.2
hard_0124,hard,standard,central,0,1,1,0.275
hard_0124,hard,standard,central,0,1,2,0.225
hard_0124,hard,standard,central,0,1,3,0.225
hard_0124,hard,standard,central,0,1,4,0.125
hard_0124,hard,standard,central,0,1,5,0.1
hard_0125,hard,standard,search,0,0,1,0.35
hard_0125,hard,standard,search,0,0,2,0.15
hard_0125,hard,standard,search,0,0,3,0.125
hard_0125,hard,standard,search,0,0,4,0.175
hard_0125,hard,standard,search,0,0,5,0.2
hard_0126,hard,standard,central,0,1,1,0.35
hard_0126,hard,standard,central,0,1,2,0.2
hard_0126,hard,standard,central,0,1,3,0.1
hard_0126,hard,standard,central,0,1,4,0.275
hard_0126,hard,standard,central,0,1,5,0.05
hard_0127,hard,standard,search,0,0,1,0.225
hard_0127,hard,standard,search,0,0,2,0.15
hard_0127,hard,standard,search,0,0,3,0.2
hard_0127,hard,standard,search,0,0,4,0.15
hard_0127,hard,standard,search,0,0,5,0.15
hard_0128,hard,ai,search,1,0,1,0.3
hard_0128,hard,ai,search,1,0,2,0.35
hard_0128,hard,ai,search,1,0,3,0.125
hard_0128,hard,ai,search,1,0,4,0.275
hard_0128,hard,ai,search,1,0,5,0.15
hard_0129,hard,standard,central,0,1,1,0.225
hard_0129,hard,standard,central,0,1,2,0.225
hard_0129,hard,standard,central,0,1,3,0.1
hard_0129,hard,standard,central,0,1,4,0.175
hard_0129,hard,standard,central,0,1,5,0.075
hard_0130,hard,ai,search,1,0,1,0.3
hard_0130,hard,ai,search,1,0,2,0.425
hard_0130,hard,ai,search,1,0,3,0.15
hard_0130,hard,ai,search,1,0,4,0.125
hard_0130,hard,ai,search,1,0,5,0.075
hard_0131,hard,standard,central,0,1,1,0.25
hard_0131,hard,standard,central,0,1,2,0.15
hard_0131,hard,standard,central,0,1,3,0.2
hard_0131,hard,standard,central,0,1,4,0.175
hard_0131,hard,standard,central,0,1,5,0.075
hard_0132,hard,standard,search,0,0,1,0.4
hard_0132,hard,standard,search,0,0,2,0.25
hard_0132,hard,standard,search,0,0,3,0.325
hard_0132,hard,standard,search,0,0,4,0.175
hard_0132,hard,standard,search,0,0,5,0.1
hard_0133,hard,ai,search,1,0,1,0.375
hard_0133,hard,ai,search,1,0,2,0.125
hard_0133,hard,ai,search,1,0,3,0.125
hard_0133,hard,ai,search,1,0,4,0.2
hard_0133,hard,ai,search,1,0,5,0.125
hard_0134,hard,ai,central,1,1,1,0.35
hard_0134,hard,ai,central,1,1,2,0.175
hard_0134,hard,ai,central,1,1,3,0.25
hard_0134,hard,ai,central,1,1,4,0.275
hard_0134,hard,ai,central,1,1,5,0.2
hard_0135,hard,standard,central,0,1,1,0.375
hard_0135,hard,standard,central,0,1,2,0.25
hard_0135,hard,standard,central,0,1,3,0.225
hard_0135,hard,standard,central,0,1,4,0.125
hard_0135,hard,standard,central,0,1,5,0.175
hard_0136,hard,ai,central,1,1,1,0.225
hard_0136,hard,ai,central,1,1,2,0.275
hard_0136,hard,ai,central,1,1,3,0.15
hard_0136,hard,ai,central,1,1,4,0.25
hard_0136,hard,ai,central,1,1,5,0.15
hard_0137,hard,standard,search,0,0,1,0.325
hard_0137,hard,standard,search,0,0,2,0.275
hard_0137,hard,standard,search,0,0,3,0.05
hard_0137,hard,standard,search,0,0,4,0.225
hard_0137,hard,standard,search,0,0,5,0.075
hard_0138,hard,standard,search,0,0,1,0.2
hard_0138,hard,standard,search,0,0,2,0.275
hard_0138,hard,standard,search,0,0,3,0.2
hard_0138,hard,standard,search,0,0,4,0.175
hard_0138,hard,standard,search,0,0,5,0.25
hard_0139,hard,ai,central,1,1,1,0.275
hard_0139,hard,ai,central,1,1,2,0.275
hard_0139,hard,ai,central,1,1,3,0.2
hard_0139,hard,ai,central,1,1,4,0.15
hard_0139,hard,ai,central,1,1,5,0.125
hard_0140,hard,ai,central,1,1,1,0.375
hard_0140,hard,ai,central,1,1,2,0.2
hard_0140,hard,ai,central,1,1,3,0.15
hard_0140,hard,ai,central,1,1,4,0.175
hard_0140,hard,ai,central,1,1,5,0.1
hard_0141,hard,ai,search,1,0,1,0.5
hard_0141,hard,ai,search,1,0,2,0.175
hard_0141,hard,ai,search,1,0,3,0.125
hard_0141,hard,ai,search,1,0,4,0.125
hard_0141,hard,ai,search,1,0,5,0.15
hard_0142,hard,standard,search,0,0,1,0.175
hard_0142,hard,standard,search,0,0,2,0.25
hard_0142,hard,standard,search,0,0,3,0.1
hard_0142,hard,standard,search,0,0,4,0.075
hard_0142,hard,standard,search,0,0,5,0.075
hard_0143,hard,ai,central,1,1,1,0.475
hard_0143,hard,ai,central,1,1,2,0.3
hard_0143,hard,ai,central,1,1,3,0.15
hard_0143,hard,ai,central,1,1,4,0.15
hard_0143,hard,ai,central,1,1,5,0.125
hard_0144,hard,ai,search,1,0,1,0.35
hard_0144,hard,ai,search,1,0,2,0.15
hard_0144,hard,ai,search,1,0,3,0.15
hard_0144,hard,ai,search,1,0,4,0.2
hard_0144,hard,ai,search,1,0,5,0.075
hard_0145,hard,ai,central,1,1,1,0.3
hard_0145,hard,ai,central,1,1,2,0.2
hard_0145,hard,ai,central,1,1,3,0.2
hard_0145,hard,ai,central,1,1,4,0.125
hard_0145,hard,ai,central,1,1,5,0.1
hard_0146,hard,standard,search,0,0,1,0.375
hard_0146,hard,standard,search,0,0,2,0.175
hard_0146,hard,standard,search,0,0,3,0.2
hard_0146,hard,standard,search,0,0,4,0.15
hard_0146,hard,standard,search,0,0,5,0.175
hard_0147,hard,ai,search,1,0,1,0.375
hard_0147,hard,ai,search,1,0,2,0.1
hard_0147,hard,ai,search,1,0,3,0.15
hard_0147,hard,ai,search,1,0,4,0.075
hard_0147,hard,ai,search,1,0,5,0.125
hard_0148,hard,standard,central,0,1,1,0.3
hard_0148,hard,standard,central,0,1,2,0.1
