cell_id,city_id,week,category,elicitation,mechanism,ai,central,rank,reciprocity_rate
city042_w01_easy,city042,1,easy,standard,central,0,1,4,0.033333
city042_w01_easy,city042,1,easy,standard,central,0,1,5,0.083333
city042_w01_hard,city042,1,hard,standard,central,0,1,1,0.116667
city042_w01_hard,city042,1,hard,standard,central,0,1,2,0.1
city042_w01_hard,city042,1,hard,standard,central,0,1,3,0.066667
city042_w01_hard,city042,1,hard,standard,central,0,1,4,0.083333
city042_w01_hard,city042,1,hard,standard,central,0,1,5,0.066667
city043_w00_easy,city043,0,easy,standard,central,0,1,1,0.166667
city043_w00_easy,city043,0,easy,standard,central,0,1,2,0.116667
city043_w00_easy,city043,0,easy,standard,central,0,1,3,0.1
city043_w00_easy,city043,0,easy,standard,central,0,1,4,0.05
city043_w00_easy,city043,0,easy,standard,central,0,1,5,0.116667
city043_w00_hard,city043,0,hard,ai,central,1,1,1,0.083333
city043_w00_hard,city043,0,hard,ai,central,1,1,2,0.1
city043_w00_hard,city043,0,hard,ai,central,1,1,3,0.083333
city043_w00_hard,city043,0,hard,ai,central,1,1,4,0.05
city043_w00_hard,city043,0,hard,ai,central,1,1,5,0.033333
city043_w01_easy,city043,1,easy,ai,central,1,1,1,0.233333
city043_w01_easy,city043,1,easy,ai,central,1,1,2,0.1
city043_w01_easy,city043,1,easy,ai,central,1,1,3,0.083333
city043_w01_easy,city043,1,easy,ai,central,1,1,4,0.083333
city043_w01_easy,city043,1,easy,ai,central,1,1,5,0.116667
city043_w01_hard,city043,1,hard,standard,search,0,0,1,0.033333
city043_w01_hard,city043,1,hard,standard,search,0,0,2,0.05
city043_w01_hard,city043,1,hard,standard,search,0,0,3,0.066667
city043_w01_hard,city043,1,hard,standard,search,0,0,4,0.05
city043_w01_hard,city043,1,hard,standard,search,0,0,5,0.016667
city044_w00_easy,city044,0,easy,ai,search,1,0,1,0.15
city044_w00_easy,city044,0,easy,ai,search,1,0,2,0.066667
city044_w00_easy,city044,0,easy,ai,search,1,0,3,0.1
city044_w00_easy,city044,0,easy,ai,search,1,0,4,0.1
city044_w00_easy,city044,0,easy,ai,search,1,0,5,0.1
city044_w00_hard,city044,0,hard,ai,search,1,0,1,0.133333
city044_w00_hard,city044,0,hard,ai,search,1,0,2,0.083333
city044_w00_hard,city044,0,hard,ai,search,1,0,3,0.066667
city044_w00_hard,city044,0,hard,ai,search,1,0,4,0.033333
city044_w00_hard,city044,0,hard,ai,search,1,0,5,0.0
city044_w01_easy,city044,1,easy,standard,central,0,1,1,0.05
city044_w01_easy,city044,1,easy,standard,central,0,1,2,0.083333
city044_w01_easy,city044,1,easy,standard,central,0,1,3,0.1
city044_w01_easy,city044,1,easy,standard,central,0,1,4,0.066667
city044_w01_easy,city044,1,easy,standard,central,0,1,5,0.083333
city044_w01_hard,city044,1,hard,ai,search,1,0,1,0.133333
city044_w01_hard,city044,1,hard,ai,search,1,0,2,0.1
city044_w01_hard,city044,1,hard,ai,search,1,0,3,0.083333
city044_w01_hard,city044,1,hard,ai,search,1,0,4,0.083333
city044_w01_hard,city044,1,hard,ai,search,1,0,5,0.016667
city045_w00_easy,city045,0,easy,standard,search,0,0,1,0.133333
city045_w00_easy,city045,0,easy,standard,search,0,0,2,0.033333
city045_w00_easy,city045,0,easy,standard,search,0,0,3,0.066667
city045_w00_easy,city045,0,easy,standard,search,0,0,4,0.083333
city045_w00_easy,city045,0,easy,standard,search,0,0,5,0.033333
city045_w00_hard,city045,0,hard,ai,central,1,1,1,0.1
city045_w00_hard,city045,0,hard,ai,central,1,1,2,0.1
city045_w00_hard,city045,0,hard,ai,central,1,1,3,0.066667
city045_w00_hard,city045,0,hard,ai,central,1,1,4,0.05
city045_w00_hard,city045,0,hard,ai,central,1,1,5,0.05
city045_w01_easy,city045,1,easy,ai,search,1,0,1,0.083333
city045_w01_easy,city045,1,easy,ai,search,1,0,2,0.016667
city045_w01_easy,city045,1,easy,ai,search,1,0,3,0.066667
city045_w01_easy,city045,1,easy,ai,search,1,0,4,0.066667
city045_w01_easy,city045,1,easy,ai,search,1,0,5,0.083333
city045_w01_hard,city045,1,hard,standard,search,0,0,1,0.166667
city045_w01_hard,city045,1,hard,standard,search,0,0,2,0.083333
city045_w01_hard,city045,1,hard,standard,search,0,0,3,0.033333
city045_w01_hard,city045,1,hard,standard,search,0,0,4,0.016667
city045_w01_hard,city045,1,hard,standard,search,0,0,5,0.016667
city046_w00_easy,city046,0,easy,ai,search,1,0,1,0.15
city046_w00_easy,city046,0,easy,ai,search,1,0,2,0.066667
city046_w00_easy,city046,0,easy,ai,search,1,0,3,0.116667
city046_w00_easy,city046,0,easy,ai,search,1,0,4,0.05
city046_w00_easy,city046,0,easy,ai,search,1,0,5,0.083333
city046_w00_hard,city046,0,hard,standard,central,0,1,1,0.1
city046_w00_hard,city046,0,hard,standard,central,0,1,2,0.15
city046_w00_hard,city046,0,hard,standard,central,0,1,3,0.066667
city046_w00_hard,city046,0,hard,standard,central,0,1,4,0.016667
city046_w00_hard,city046,0,hard,standard,central,0,1,5,0.0
city046_w01_easy,city046,1,easy,standard,search,0,0,1,0.2
city046_w01_easy,city046,1,easy,standard,search,0,0,2,0.1
city046_w01_easy,city046,1,easy,standard,search,0,0,3,0.083333
city046_w01_easy,city046,1,easy,standard,search,0,0,4,0.116667
city046_w01_easy,city046,1,easy,standard,search,0,0,5,0.066667
city046_w01_hard,city046,1,hard,ai,search,1,0,1,0.05
city046_w01_hard,city046,1,hard,ai,search,1,0,2,0.1
city046_w01_hard,city046,1,hard,ai,search,1,0,3,0.066667
city046_w01_hard,city046,1,hard,ai,search,1,0,4,0.033333
city046_w01_hard,city046,1,hard,ai,search,1,0,5,0.033333
city047_w00_easy,city047,0,easy,ai,search,1,0,1,0.2
city047_w00_easy,city047,0,easy,ai,search,1,0,2,0.133333
city047_w00_easy,city047,0,easy,ai,search,1,0,3,0.133333
city047_w00_easy,city047,0,easy,ai,search,1,0,4,0.15
city047_w00_easy,city047,0,easy,ai,search,1,0,5,0.066667
city047_w00_hard,city047,0,hard,ai,search,1,0,1,0.133333
city047_w00_hard,city047,0,hard,ai,search,1,0,2,0.083333
city047_w00_hard,city047,0,hard,ai,search,1,0,3,0.05
city047_w00_hard,city047,0,hard,ai,search,1,0,4,0.05
city047_w00_hard,city047,0,hard,ai,search,1,0,5,0.033333
city047_w01_easy,city047,1,easy,standard,search,0,0,1,0.05
city047_w01_easy,city047,1,easy,standard,search,0,0,2,0.066667
city047_w01_easy,city047,1,easy,standard,search,0,0,3,0.016667
city047_w01_easy,city047,1,easy,standard,search,0,0,4,0.066667
city047_w01_easy,city047,1,easy,standard,search,0,0,5,0.033333
city047_w01_hard,city047,1,hard,ai,search,1,0,1,0.05
city047_w01_hard,city047,1,hard,ai,search,1,0,2,0.033333
city047_w01_hard,city047,1,hard,ai,search,1,0,3,0.1
city047_w01_hard,city047,1,hard,ai,search,1,0,4,0.033333
city047_w01_hard,city047,1,hard,ai,search,1,0,5,0.016667
city048_w00_easy,city048,0,easy,standard,search,0,0,1,0.133333
city048_w00_easy,city048,0,easy,standard,search,0,0,2,0.033333
city048_w00_easy,city048,0,easy,standard,search,0,0,3,0.05
city048_w00_easy,city048,0,easy,standard,search,0,0,4,0.016667
city048_w00_easy,city048,0,easy,standard,search,0,0,5,0.05
city048_w00_hard,city048,0,hard,ai,search,1,0,1,0.066667
city048_w00_hard,city048,0,hard,ai,search,1,0,2,0.05
city048_w00_hard,city048,0,hard,ai,search,1,0,3,0.016667
city048_w00_hard,city048,0,hard,ai,search,1,0,4,0.1
city048_w00_hard,city048,0,hard,ai,search,1,0,5,0.05
city048_w01_easy,city048,1,easy,ai,search,1,0,1,0.166667
city048_w01_easy,city048,1,easy,ai,search,1,0,2,0.116667
city048_w01_easy,city048,1,easy,ai,search,1,0,3,0.083333
city048_w01_easy,city048,1,easy,ai,search,1,0,4,0.05
city048_w01_easy,city048,1,easy,ai,search,1,0,5,0.033333
city048_w01_hard,city048,1,hard,ai,central,1,1,1,0.116667
city048_w01_hard,city048,1,hard,ai,central,1,1,2,0.016667
city048_w01_hard,city048,1,hard,ai,central,1,1,3,0.1
city048_w01_hard,city048,1,hard,ai,central,1,1,4,0.033333
city048_w01_hard,city048,1,hard,ai,central,1,1,5,0.066667
city049_w00_easy,city049,0,easy,standard,central,0,1,1,0.116667
city049_w00_easy,city049,0,easy,standard,central,0,1,2,0.083333
city049_w00_easy,city049,0,easy,standard,central,0,1,3,0.15
city049_w00_easy,city049,0,easy,standard,central,0,1,4,0.083333
city049_w00_easy,city049,0,easy,standard,central,0,1,5,0.0
city049_w00_hard,city049,0,hard,standard,search,0,0,1,0.05
city049_w00_hard,city049,0,hard,standard,search,0,0,2,0.116667
city049_w00_hard,city049,0,hard,standard,search,0,0,3,0.033333
city049_w00_hard,city049,0,hard,standard,search,0,0,4,0.1
city049_w00_hard,city049,0,hard,standard,search,0,0,5,0.033333
city049_w01_easy,city049,1,easy,ai,central,1,1,1,0.2
city049_w01_easy,city049,1,easy,ai,central,1,1,2,0.15
city049_w01_easy,city049,1,easy,ai,central,1,1,3,0.083333
city049_w01_easy,city049,1,easy,ai,central,1,1,4,0.1
city049_w01_easy,city049,1,easy,ai,central,1,1,5,0.05
city049_w01_hard,city049,1,hard,ai,search,1,0,1,0.05
city049_w01_hard,city049,1,hard,ai,search,1,0,2,0.05
city049_w01_hard,city049,1,hard,ai,search,1,0,3,0.083333
city049_w01_hard,city049,1,hard,ai,search,1,0,4,0.016667
city049_w01_hard,city049,1,hard,ai,search,1,0,5,0.033333
city050_w00_easy,city050,0,easy,ai,central,1,1,1,0.2
city050_w00_easy,city050,0,easy,ai,central,1,1,2,0.116667
city050_w00_easy,city050,0,easy,ai,central,1,1,3,0.05
city050_w00_easy,city050,0,easy,ai,central,1,1,4,0.083333
city050_w00_easy,city050,0,easy,ai,central,1,1,5,0.1
city050_w00_hard,city050,0,hard,ai,search,1,0,1,0.066667
city050_w00_hard,city050,0,hard,ai,search,1,0,2,0.05
city050_w00_hard,city050,0,hard,ai,search,1,0,3,0.05
city050_w00_hard,city050,0,hard,ai,search,1,0,4,0.05
city050_w00_hard,city050,0,hard,ai,search,1,0,5,0.05
city050_w01_easy,city050,1,easy,standard,central,0,1,1,0.166667
city050_w01_easy,city050,1,easy,standard,central,0,1,2,0.166667
city050_w01_easy,city050,1,easy,standard,central,0,1,3,0.066667
city050_w01_easy,city050,1,easy,standard,central,0,1,4,0.066667
city050_w01_easy,city050,1,easy,standard,central,0,1,5,0.05
city050_w01_hard,city050,1,hard,ai,central,1,1,1,0.066667
city050_w01_hard,city050,1,hard,ai,central,1,1,2,0.1
city050_w01_hard,city050,1,hard,ai,central,1,1,3,0.033333
city050_w01_hard,city050,1,hard,ai,central,1,1,4,0.033333
city050_w01_hard,city050,1,hard,ai,central,1,1,5,0.033333
city051_w00_easy,city051,0,easy,ai,search,1,0,1,0.166667
city051_w00_easy,city051,0,easy,ai,search,1,0,2,0.083333
city051_w00_easy,city051,0,easy,ai,search,1,0,3,0.166667
city051_w00_easy,city051,0,easy,ai,search,1,0,4,0.1
city051_w00_easy,city051,0,easy,ai,search,1,0,5,0.016667
city051_w00_hard,city051,0,hard,ai,search,1,0,1,0.083333
city051_w00_hard,city051,0,hard,ai,search,1,0,2,0.016667
city051_w00_hard,city051,0,hard,ai,search,1,0,3,0.066667
city051_w00_hard,city051,0,hard,ai,search,1,0,4,0.033333
city051_w00_hard,city051,0,hard,ai,search,1,0,5,0.033333
city051_w01_easy,city051,1,easy,standard,search,0,0,1,0.066667
city051_w01_easy,city051,1,easy,standard,search,0,0,2,0.1
city051_w01_easy,city051,1,easy,standard,search,0,0,3,0.066667
city051_w01_easy,city051,1,easy,standard,search,0,0,4,0.066667
city051_w01_easy,city051,1,easy,standard,search,0,0,5,0.083333
city051_w01_hard,city051,1,hard,standard,central,0,1,1,0.066667
city051_w01_hard,city051,1,hard,standard,central,0,1,2,0.083333
city051_w01_hard,city051,1,hard,standard,central,0,1,3,0.033333
city051_w01_hard,city051,1,hard,standard,central,0,1,4,0.066667
city051_w01_hard,city051,1,hard,standard,central,0,1,5,0.05
city052_w00_easy,city052,0,easy,ai,search,1,0,1,0.166667
city052_w00_easy,city052,0,easy,ai,search,1,0,2,0.15
city052_w00_easy,city052,0,easy,ai,search,1,0,3,0.116667
city052_w00_easy,city052,0,easy,ai,search,1,0,4,0.083333
city052_w00_easy,city052,0,easy,ai,search,1,0,5,0.083333
city052_w00_hard,city052,0,hard,standard,search,0,0,1,0.116667
city052_w00_hard,city052,0,hard,standard,search,0,0,2,0.1
city052_w00_hard,city052,0,hard,standard,search,0,0,3,0.1
city052_w00_hard,city052,0,hard,standard,search,0,0,4,0.116667
city052_w00_hard,city052,0,hard,standard,search,0,0,5,0.133333
city052_w01_easy,city052,1,easy,standard,search,0,0,1,0.066667
city052_w01_easy,city052,1,easy,standard,search,0,0,2,0.05
city052_w01_easy,city052,1,easy,standard,search,0,0,3,0.033333
city052_w01_easy,city052,1,easy,standard,search,0,0,4,0.066667
city052_w01_easy,city052,1,easy,standard,search,0,0,5,0.0
city052_w01_hard,city052,1,hard,ai,search,1,0,1,0.05
city052_w01_hard,city052,1,hard,ai,search,1,0,2,0.05
city052_w01_hard,city052,1,hard,ai,search,1,0,3,0.016667
city052_w01_hard,city052,1,hard,ai,search,1,0,4,0.0
city052_w01_hard,city052,1,hard,ai,search,1,0,5,0.016667
city053_w00_easy,city053,0,easy,standard,search,0,0,1,0.15
city053_w00_easy,city053,0,easy,standard,search,0,0,2,0.033333
city053_w00_easy,city053,0,easy,standard,search,0,0,3,0.066667
city053_w00_easy,city053,0,easy,standard,search,0,0,4,0.1
city053_w00_easy,city053,0,easy,standard,search,0,0,5,0.016667
city053_w00_hard,city053,0,hard,ai,central,1,1,1,0.1
city053_w00_hard,city053,0,hard,ai,central,1,1,2,0.016667
city053_w00_hard,city053,0,hard,ai,central,1,1,3,0.083333
city053_w00_hard,city053,0,hard,ai,central,1,1,4,0.066667
city053_w00_hard,city053,0,hard,ai,central,1,1,5,0.0
city053_w01_easy,city053,1,easy,standard,search,0,0,1,0.083333
city053_w01_easy,city053,1,easy,standard,search,0,0,2,0.116667
city053_w01_easy,city053,1,easy,standard,search,0,0,3,0.033333
city053_w01_easy,city053,1,easy,standard,search,0,0,4,0.033333
city053_w01_easy,city053,1,easy,standard,search,0,0,5,0.016667
city053_w01_hard,city053,1,hard,ai,search,1,0,1,0.133333
city053_w01_hard,city053,1,hard,ai,search,1,0,2,0.066667
city053_w01_hard,city053,1,hard,ai,search,1,0,3,0.083333
city053_w01_hard,city053,1,hard,ai,search,1,0,4,0.083333
city053_w01_hard,city053,1,hard,ai,search,1,0,5,0.1
city054_w00_easy,city054,0,easy,ai,central,1,1,1,0.216667
city054_w00_easy,city054,0,easy,ai,central,1,1,2,0.016667
city054_w00_easy,city054,0,easy,ai,central,1,1,3,0.016667
city054_w00_easy,city054,0,easy,ai,central,1,1,4,0.05
city054_w00_easy,city054,0,easy,ai,central,1,1,5,0.05
city054_w00_hard,city054,0,hard,ai,search,1,0,1,0.05
city054_w00_hard,city054,0,hard,ai,search,1,0,2,0.1
city054_w00_hard,city054,0,hard,ai,search,1,0,3,0.05
city054_w00_hard,city054,0,hard,ai,search,1,0,4,0.033333
city054_w00_hard,city054,0,hard,ai,search,1,0,5,0.033333
city054_w01_easy,city054,1,easy,ai,central,1,1,1,0.133333
city054_w01_easy,city054,1,easy,ai,central,1,1,2,0.133333
city054_w01_easy,city054,1,easy,ai,central,1,1,3,0.05
city054_w01_easy,city054,1,easy,ai,central,1,1,4,0.116667
city054_w01_easy,city054,1,easy,ai,central,1,1,5,0.05
city054_w01_hard,city054,1,hard,ai,central,1,1,1,0.183333
city054_w01_hard,city054,1,hard,ai,central,1,1,2,0.133333
city054_w01_hard,city054,1,hard,ai,central,1,1,3,0.083333
city054_w01_hard,city054,1,hard,ai,central,1,1,4,0.033333
city054_w01_hard,city054,1,hard,ai,central,1,1,5,0.016667
city055_w00_easy,city055,0,easy,standard,central,0,1,1,0.1
city055_w00_easy,city055,0,easy,standard,central,0,1,2,0.083333
city055_w00_easy,city055,0,easy,standard,central,0,1,3,0.066667
city055_w00_easy,city055,0,easy,standard,central,0,1,4,0.083333
city055_w00_easy,city055,0,easy,standard,central,0,1,5,0.033333
city055_w00_hard,city055,0,hard,ai,search,1,0,1,0.083333
city055_w00_hard,city055,0,hard,ai,search,1,0,2,0.05
city055_w00_hard,city055,0,hard,ai,search,1,0,3,0.0
city055_w00_hard,city055,0,hard,ai,search,1,0,4,0.05
city055_w00_hard,city055,0,hard,ai,search,1,0,5,0.066667
city055_w01_easy,city055,1,easy,standard,central,0,1,1,0.216667
city055_w01_easy,city055,1,easy,standard,central,0,1,2,0.066667
city055_w01_easy,city055,1,easy,standard,central,0,1,3,0.116667
city055_w01_easy,city055,1,easy,standard,central,0,1,4,0.066667
city055_w01_easy,city055,1,easy,standard,central,0,1,5,0.033333
city055_w01_hard,city055,1,hard,ai,search,1,0,1,0.116667
city055_w01_hard,city055,1,hard,ai,search,1,0,2,0.15
city055_w01_hard,city055,1,hard,ai,search,1,0,3,0.033333
city055_w01_hard,city055,1,hard,ai,search,1,0,4,0.066667
city055_w01_hard,city055,1,hard,ai,search,1,0,5,0.05
city056_w00_easy,city056,0,easy,standard,search,0,0,1,0.15
city056_w00_easy,city056,0,easy,standard,search,0,0,2,0.133333
city056_w00_easy,city056,0,easy,standard,search,0,0,3,0.016667
city056_w00_easy,city056,0,easy,standard,search,0,0,4,0.05
city056_w00_easy,city056,0,easy,standard,search,0,0,5,0.05
city056_w00_hard,city056,0,hard,ai,search,1,0,1,0.116667
city056_w00_hard,city056,0,hard,ai,search,1,0,2,0.05
city056_w00_hard,city056,0,hard,ai,search,1,0,3,0.05
city056_w00_hard,city056,0,hard,ai,search,1,0,4,0.05
city056_w00_hard,city056,0,hard,ai,search,1,0,5,0.033333
city056_w01_easy,city056,1,easy,ai,central,1,1,1,0.216667
city056_w01_easy,city056,1,easy,ai,central,1,1,2,0.066667
city056_w01_easy,city056,1,easy,ai,central,1,1,3,0.116667
city056_w01_easy,city056,1,easy,ai,central,1,1,4,0.133333
city056_w01_easy,city056,1,easy,ai,central,1,1,5,0.116667
city056_w01_hard,city056,1,hard,ai,search,1,0,1,0.15
city056_w01_hard,city056,1,hard,ai,search,1,0,2,0.033333
city056_w01_hard,city056,1,hard,ai,search,1,0,3,0.066667
city056_w01_hard,city056,1,hard,ai,search,1,0,4,0.05
city056_w01_hard,city056,1,hard,ai,search,1,0,5,0.016667
city057_w00_easy,city057,0,easy,standard,search,0,0,1,0.2
city057_w00_easy,city057,0,easy,standard,search,0,0,2,0.083333
city057_w00_easy,city057,0,easy,standard,search,0,0,3,0.083333
city057_w00_easy,city057,0,easy,standard,search,0,0,4,0.1
city057_w00_easy,city057,0,easy,standard,search,0,0,5,0.066667
city057_w00_hard,city057,0,hard,ai,search,1,0,1,0.05
city057_w00_hard,city057,0,hard,ai,search,1,0,2,0.05
city057_w00_hard,city057,0,hard,ai,search,1,0,3,0.033333
city057_w00_hard,city057,0,hard,ai,search,1,0,4,0.033333
city057_w00_hard,city057,0,hard,ai,search,1,0,5,0.033333
city057_w01_easy,city057,1,easy,standard,search,0,0,1,0.133333
city057_w01_easy,city057,1,easy,standard,search,0,0,2,0.15
city057_w01_easy,city057,1,easy,standard,search,0,0,3,0.116667
city057_w01_easy,city057,1,easy,standard,search,0,0,4,0.15
city057_w01_easy,city057,1,easy,standard,search,0,0,5,0.133333
city057_w01_hard,city057,1,hard,ai,search,1,0,1,0.1
city057_w01_hard,city057,1,hard,ai,search,1,0,2,0.033333
city057_w01_hard,city057,1,hard,ai,search,1,0,3,0.033333
city057_w01_hard,city057,1,hard,ai,search,1,0,4,0.05
city057_w01_hard,city057,1,hard,ai,search,1,0,5,0.05
city058_w00_easy,city058,0,easy,standard,search,0,0,1,0.05
city058_w00_easy,city058,0,easy,standard,search,0,0,2,0.1
city058_w00_easy,city058,0,easy,standard,search,0,0,3,0.033333
city058_w00_easy,city058,0,easy,standard,search,0,0,4,0.05
city058_w00_easy,city058,0,easy,standard,search,0,0,5,0.016667
city058_w00_hard,city058,0,hard,standard,central,0,1,1,0.05
city058_w00_hard,city058,0,hard,standard,central,0,1,2,0.1
city058_w00_hard,city058,0,hard,standard,central,0,1,3,0.116667
city058_w00_hard,city058,0,hard,standard,central,0,1,4,0.016667
city058_w00_hard,city058,0,hard,standard,central,0,1,5,0.066667
city058_w01_easy,city058,1,easy,standard,search,0,0,1,0.166667
city058_w01_easy,city058,1,easy,standard,search,0,0,2,0.15
city058_w01_easy,city058,1,easy,standard,search,0,0,3,0.1
city058_w01_easy,city058,1,easy,standard,search,0,0,4,0.116667
city058_w01_easy,city058,1,easy,standard,search,0,0,5,0.033333
city058_w01_hard,city058,1,hard,standard,central,0,1,1,0.083333
city058_w01_hard,city058,1,hard,standard,central,0,1,2,0.016667
city058_w01_hard,city058,1,hard,standard,central,0,1,3,0.083333
city058_w01_hard,city058,1,hard,standard,central,0,1,4,0.033333
city058_w01_hard,city058,1,hard,standard,central,0,1,5,0.016667
city059_w00_easy,city059,0,easy,standard,search,0,0,1,0.15
city059_w00_easy,city059,0,easy,standard,search,0,0,2,0.083333
city059_w00_easy,city059,0,easy,standard,search,0,0,3,0.083333
city059_w00_easy,city059,0,easy,standard,search,0,0,4,0.116667
city059_w00_easy,city059,0,easy,standard,search,0,0,5,0.033333
city059_w00_hard,city059,0,hard,standard,central,0,1,1,0.066667
city059_w00_hard,city059,0,hard,standard,central,0,1,2,0.05
city059_w00_hard,city059,0,hard,standard,central,0,1,3,0.05
city059_w00_hard,city059,0,hard,standard,central,0,1,4,0.05
city059_w00_hard,city059,0,hard,standard,central,0,1,5,0.033333
city059_w01_easy,city059,1,easy,standard,central,0,1,1,0.083333
city059_w01_easy,city059,1,easy,standard,central,0,1,2,0.033333
city059_w01_easy,city059,1,easy,standard,central,0,1,3,0.05
city059_w01_easy,city059,1,easy,standard,central,0,1,4,0.05
city059_w01_easy,city059,1,easy,standard,central,0,1,5,0.066667
city059_w01_hard,city059,1,hard,standard,search,0,0,1,0.05
city059_w01_hard,city059,1,hard,standard,search,0,0,2,0.066667
city059_w01_hard,city059,1,hard,standard,search,0,0,3,0.016667
city059_w01_hard,city059,1,hard,standard,search,0,0,4,0.033333
city059_w01_hard,city059,1,hard,standard,search,0,0,5,0.05
city060_w00_easy,city060,0,easy,ai,search,1,0,1,0.066667
city060_w00_easy,city060,0,easy,ai,search,1,0,2,0.1
city060_w00_easy,city060,0,easy,ai,search,1,0,3,0.1
city060_w00_easy,city060,0,easy,ai,search,1,0,4,0.116667
city060_w00_easy,city060,0,easy,ai,search,1,0,5,0.083333
city060_w00_hard,city060,0,hard,ai,search,1,0,1,0.2
city060_w00_hard,city060,0,hard,ai,search,1,0,2,0.1
city060_w00_hard,city060,0,hard,ai,search,1,0,3,0.083333
city060_w00_hard,city060,0,hard,ai,search,1,0,4,0.016667
city060_w00_hard,city060,0,hard,ai,search,1,0,5,0.05
city060_w01_easy,city060,1,easy,ai,central,1,1,1,0.116667
city060_w01_easy,city060,1,easy,ai,central,1,1,2,0.116667
city060_w01_easy,city060,1,easy,ai,central,1,1,3,0.083333
city060_w01_easy,city060,1,easy,ai,central,1,1,4,0.116667
city060_w01_easy,city060,1,easy,ai,central,1,1,5,0.05
city060_w01_hard,city060,1,hard,ai,central,1,1,1,0.1
city060_w01_hard,city060,1,hard,ai,central,1,1,2,0.083333
city060_w01_hard,city060,1,hard,ai,central,1,1,3,0.05
city060_w01_hard,city060,1,hard,ai,central,1,1,4,0.033333
city060_w01_hard,city060,1,hard,ai,central,1,1,5,0.033333
city061_w00_easy,city061,0,easy,ai,central,1,1,1,0.166667
city061_w00_easy,city061,0,easy,ai,central,1,1,2,0.083333
city061_w00_easy,city061,0,easy,ai,central,1,1,3,0.066667
city061_w00_easy,city061,0,easy,ai,central,1,1,4,0.116667
city061_w00_easy,city061,0,easy,ai,central,1,1,5,0.083333
city061_w00_hard,city061,0,hard,ai,search,1,0,1,0.15
city061_w00_hard,city061,0,hard,ai,search,1,0,2,0.133333
city061_w00_hard,city061,0,hard,ai,search,1,0,3,0.066667
city061_w00_hard,city061,0,hard,ai,search,1,0,4,0.083333
city061_w00_hard,city061,0,hard,ai,search,1,0,5,0.033333
city061_w01_easy,city061,1,easy,ai,central,1,1,1,0.15
city061_w01_easy,city061,1,easy,ai,central,1,1,2,0.066667
city061_w01_easy,city061,1,easy,ai,central,1,1,3,0.1
city061_w01_easy,city061,1,easy,ai,central,1,1,4,0.1
city061_w01_easy,city061,1,easy,ai,central,1,1,5,0.033333
city061_w01_hard,city061,1,hard,standard,search,0,0,1,0.066667
city061_w01_hard,city061,1,hard,standard,search,0,0,2,0.05
city061_w01_hard,city061,1,hard,standard,search,0,0,3,0.066667
city061_w01_hard,city061,1,hard,standard,search,0,0,4,0.066667
city061_w01_hard,city061,1,hard,standard,search,0,0,5,0.066667
city062_w00_easy,city062,0,easy,standard,central,0,1,1,0.066667
city062_w00_easy,city062,0,easy,standard,central,0,1,2,0.083333
city062_w00_easy,city062,0,easy,standard,central,0,1,3,0.05
city062_w00_easy,city062,0,easy,standard,central,0,1,4,0.016667
city062_w00_easy,city062,0,easy,standard,central,0,1,5,0.0
city062_w00_hard,city062,0,hard,standard,central,0,1,1,0.116667
city062_w00_hard,city062,0,hard,standard,central,0,1,2,0.066667
city062_w00_hard,city062,0,hard,standard,central,0,1,3,0.05
city062_w00_hard,city062,0,hard,standard,central,0,1,4,0.05
city062_w00_hard,city062,0,hard,standard,central,0,1,5,0.05
city062_w01_easy,city062,1,easy,standard,search,0,0,1,0.116667
city062_w01_easy,city062,1,easy,standard,search,0,0,2,0.066667
city062_w01_easy,city062,1,easy,standard,search,0,0,3,0.066667
city062_w01_easy,city062,1,easy,standard,search,0,0,4,0.05
city062_w01_easy,city062,1,easy,standard,search,0,0,5,0.05
city062_w01_hard,city062,1,hard,ai,search,1,0,1,0.066667
city062_w01_hard,city062,1,hard,ai,search,1,0,2,0.083333
city062_w01_hard,city062,1,hard,ai,search,1,0,3,0.083333
city062_w01_hard,city062,1,hard,ai,search,1,0,4,0.083333
city062_w01_hard,city062,1,hard,ai,search,1,0,5,0.016667
city063_w00_easy,city063,0,easy,standard,search,0,0,1,0.133333
city063_w00_easy,city063,0,easy,standard,search,0,0,2,0.15
city063_w00_easy,city063,0,easy,standard,search,0,0,3,0.116667
city063_w00_easy,city063,0,easy,standard,search,0,0,4,0.116667
city063_w00_easy,city063,0,easy,standard,search,0,0,5,0.033333
city063_w00_hard,city063,0,hard,standard,central,0,1,1,0.033333
city063_w00_hard,city063,0,hard,standard,central,0,1,2,0.066667
city063_w00_hard,city063,0,hard,standard,central,0,1,3,0.033333
city063_w00_hard,city063,0,hard,standard,central,0,1,4,0.033333
city063_w00_hard,city063,0,hard,standard,central,0,1,5,0.016667
city063_w01_easy,city063,1,easy,standard,search,0,0,1,0.183333
city063_w01_easy,city063,1,easy,standard,search,0,0,2,0.083333
city063_w01_easy,city063,1,easy,standard,search,0,0,3,0.066667
city063_w01_easy,city063,1,easy,standard,search,0,0,4,0.066667
city063_w01_easy,city063,1,easy,standard,search,0,0,5,0.116667
city063_w01_hard,city063,1,hard,ai,central,1,1,1,0.033333
city063_w01_hard,city063,1,hard,ai,central,1,1,2,0.0
city063_w01_hard,city063,1,hard,ai,central,1,1,3,0.016667
city063_w01_hard,city063,1,hard,ai,central,1,1,4,0.05
city063_w01_hard,city063,1,hard,ai,central,1,1,5,0.016667
